content;question;answer
"Amerika Serikat(AS) berencana untuk mengembangbiakkan lalat. Kumpulan lalat itu nantinya bakal disebar dan dijatuhkan dari ataspesawatke sejumlah wilayah.
Membayangkan ratusan juta lalat yang jatuh dari pesawat mungkin terasa seperti mimpi buruk. Tapi, hal itu tak berlaku bagi industri peternakan di AS.
Para ahli mengatakan, kawanan lalat dapat menjadi pertahanan terbaik bagi industri peternakan dari ancaman pemakan daging yang siap menyerang perbatasan barat daya AS.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
MelansirCNN, Departemen Pertanian AS pun mengumumkan rencana untuk membuka 'pabrik lalat' atau tempat pengembangbiakkan lalat di sebuah kota di dekat perbatasan Texas dan Meksiko. Namun, lokasi tepatnya belum ditentukan.
Wabah New Worldscrewwornatau ulat pemakan daging yang bersarang di luka hewan ternak telah menyebar di wilayah Amerika Tengah sejak awal 2023. Wabah ini berisiko memakan hewan-hewan ternak di Amerika. Wabah ini berisiko memakan hewan ternak. Sebagian besar di Amerika Tengah belum pernah mengalami wabah ini selama 20 tahun.

Wabah itu sebelumnya mencapai Meksiko pada November lalu. Hal ini pun memicu kekhawatiran di tengah industri pertanian AS dan menyebabkan sejumlah pelabuhan perdagangan hewan ternak di perbatasan ditutup.
Screwwornsendiri merupakan larva parasit sejenis lalat yang memakan daging hewan hidup, alih-alih daging dari hewan yang telah mati. Parasit ini juga bisa menginfeksi hewan peliharaan dan manusia dalam kasus yang jarang terjadi.
""Setelah kawin,screwwornbetina menemukan inang yang masih hidup, hinggap di lukanya, dan akan bertelur hingga 200-300 butir,"" ujar ahli entomologi di Texas A&M University, Profesor Phillip Kaufman.
Setelah 12-24 jam, lanjut Kaufman, telur menetas dan mulai memakan jaringan inang atau menggerogoti daging hewan tempat mereka tinggal hingga menyebabkan luka yang sangat besar.
Strategi yang bakal dilakukan AS ini pada dasarnya adalah melawan lalat dengan lalat. Strategi ini dinilai dapat menurunkan populasi serangga dengan mencegah mereka bertelur lebih banyak.
Seperti ulat yang masuk ke dalam kepompong sebelum berubah menjadi kupu-kupu,screwwornberubah menjadi pupa hitam sebelum muncul sebagai lalat dewasa.
Di fasilitas produksi lalat steril, pupa terpapar sinar gamma berenergi tinggi yang memecah DNA lalat jantan dan merusak kromosom seksnya. Hasilnya, lalat dewasa impoten yang menyebabkan lalat betina bertelur tanpa dibuahi.
Rentang hidup lalat betina yang pendek membuat populasi tersebut akan punah dalam hitungan bulan atau tahun, tergantung skala wabah.
Namun, saat ini hanya ada satu fasilitas di Panama yang mengembangbiakkanscrewwornyang disterilkan untuk penyebaran. Ratusan juta lalat steril lagi masih dibutuhkan untuk memperlambat wabah.";Bagaimana cara kerja strategi pengendalian hama menggunakan lalat steril?;Lalat jantan disterilkan dengan sinar gamma, sehingga betina yang bertelur tidak dapat dibuahi, menekan populasi hama.
"Samsung dikabarkan sedang mengembangkan perangkat wearable terbaruÂ mereka, yang diduga kuat kalung hingga anting berbasis teknologi kecerdasan buatan (AI).
Won joon Choi, Chief Operating Officer divisi pengalaman mobile Samsung, mengatakan teknologi AI dapat memfasilitasi gelombang baru perangkat yang memungkinkan pengguna berkomunikasi dan menyelesaikan tugas lebih cepat tanpa perlu mengeluarkan ponsel.
Choi mengatakan perangkat-perangkat baru ini bisa berupa sesuatu yang dikenakan di leher, digantung di telinga, atau dikenakan di jari.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Kami percaya bahwa perangkat ini harus dapat dikenakan, sesuatu yang tidak perlu dibawa, (yang) tidak perlu dibawa,"" katanya, melansirCNN, Jumat (11/7).

""Jadi, bisa jadi sesuatu yang dikenakan, seperti kacamata, anting-anting, jam tangan, cincin, dan terkadang kalung,"" lanjut dia.
Sejumlah perusahaan teknologi kini memang sedang mengembangkan perangkat baru berbasis teknologi AI. Meta misalnya, sudah memiliki perangkat kacamata pintar yang dibuat bersama Ray-Ban.
Kacamata tersebut telah terjual 2 juta unit sejak 2023. Perusahaan induk Facebook itu juga baru-baru ini mengakuisisi saham minoritas di perusahaan induk Ray-Ban, EssilorLuxottica, yang semakin menunjukkan minat perusahaan dalam perangkat wearable yang didukung AI.
Samsung, Google, dan Snap juga sedang mengembangkan kacamata pintar, sementara OpenAI dan mantan desainer Apple Jony Ive sedang berkolaborasi dalam pengembangan perangkat AI misterius untuk tahun depan.

Apakah Samsung sedang aktif meneliti pengembangan anting-anting atau perhiasan pintar lainnya, seperti kalung atau gelang, Choi mengatakan perusahaan sedang meneliti berbagai kemungkinan.
""Apa yang kamu pakai? Kacamata, anting-anting... kalung, jam tangan, dan cincin, sesuatu seperti itu,"" katanya.
Namun, hal itu tidak berarti bahwa kemungkinan-kemungkinan tersebut akan menjadi produk. Samsung dan perusahaan teknologi lainnya secara rutin mengembangkan prototipe dan mengevaluasi teknologi baru secara internal tanpa membawanya ke pasar.
Beberapa startup teknologi telah mencoba mengembangkan gadget AI baru untuk menggantikan smartphone dalam tugas-tugas tertentu, namun upaya tersebut gagal.

Humane AI Pin, yang dibuat oleh dua mantan karyawan Apple, gagal karena harganya yang tinggi dan kinerja yang bermasalah. Perusahaan tersebut menghentikan produk tersebut dan menjual sebagian asetnya kepada raksasa komputasi HP pada Februari.
Pendekatan Samsung, berbeda dengan beberapa opsi lain, akan melibatkan perangkat yang berfungsi sebagai pendamping ponsel Anda dibanding produk mandiri, mirip dengan jam tangan pintar perusahaan.
Dan kacamata pintar yang akan diluncurkan perusahaan, yang belum banyak diungkap detailnya, mungkin hanya permulaan.
""Kami sedang aktif mengembangkan kacamata, tetapi beberapa orang tidak ingin mengenakan kacamata karena mengubah penampilan mereka,"" katanya.
""Jadi, kami juga sedang menjajaki jenis perangkat lain,"" pungkas Choi.";Menurut Won joon Choi, perangkat wearable Samsung yang sedang dikembangkan bisa berbentuk apa saja?;Perangkat tersebut bisa berupa kacamata, anting-anting, kalung, jam tangan, atau cincin.
"Samsung dikabarkan sedang mengembangkan perangkat wearable terbaruÂ mereka, yang diduga kuat kalung hingga anting berbasis teknologi kecerdasan buatan (AI).
Won joon Choi, Chief Operating Officer divisi pengalaman mobile Samsung, mengatakan teknologi AI dapat memfasilitasi gelombang baru perangkat yang memungkinkan pengguna berkomunikasi dan menyelesaikan tugas lebih cepat tanpa perlu mengeluarkan ponsel.
Choi mengatakan perangkat-perangkat baru ini bisa berupa sesuatu yang dikenakan di leher, digantung di telinga, atau dikenakan di jari.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Kami percaya bahwa perangkat ini harus dapat dikenakan, sesuatu yang tidak perlu dibawa, (yang) tidak perlu dibawa,"" katanya, melansirCNN, Jumat (11/7).

""Jadi, bisa jadi sesuatu yang dikenakan, seperti kacamata, anting-anting, jam tangan, cincin, dan terkadang kalung,"" lanjut dia.
Sejumlah perusahaan teknologi kini memang sedang mengembangkan perangkat baru berbasis teknologi AI. Meta misalnya, sudah memiliki perangkat kacamata pintar yang dibuat bersama Ray-Ban.
Kacamata tersebut telah terjual 2 juta unit sejak 2023. Perusahaan induk Facebook itu juga baru-baru ini mengakuisisi saham minoritas di perusahaan induk Ray-Ban, EssilorLuxottica, yang semakin menunjukkan minat perusahaan dalam perangkat wearable yang didukung AI.
Samsung, Google, dan Snap juga sedang mengembangkan kacamata pintar, sementara OpenAI dan mantan desainer Apple Jony Ive sedang berkolaborasi dalam pengembangan perangkat AI misterius untuk tahun depan.

Apakah Samsung sedang aktif meneliti pengembangan anting-anting atau perhiasan pintar lainnya, seperti kalung atau gelang, Choi mengatakan perusahaan sedang meneliti berbagai kemungkinan.
""Apa yang kamu pakai? Kacamata, anting-anting... kalung, jam tangan, dan cincin, sesuatu seperti itu,"" katanya.
Namun, hal itu tidak berarti bahwa kemungkinan-kemungkinan tersebut akan menjadi produk. Samsung dan perusahaan teknologi lainnya secara rutin mengembangkan prototipe dan mengevaluasi teknologi baru secara internal tanpa membawanya ke pasar.
Beberapa startup teknologi telah mencoba mengembangkan gadget AI baru untuk menggantikan smartphone dalam tugas-tugas tertentu, namun upaya tersebut gagal.

Humane AI Pin, yang dibuat oleh dua mantan karyawan Apple, gagal karena harganya yang tinggi dan kinerja yang bermasalah. Perusahaan tersebut menghentikan produk tersebut dan menjual sebagian asetnya kepada raksasa komputasi HP pada Februari.
Pendekatan Samsung, berbeda dengan beberapa opsi lain, akan melibatkan perangkat yang berfungsi sebagai pendamping ponsel Anda dibanding produk mandiri, mirip dengan jam tangan pintar perusahaan.
Dan kacamata pintar yang akan diluncurkan perusahaan, yang belum banyak diungkap detailnya, mungkin hanya permulaan.
""Kami sedang aktif mengembangkan kacamata, tetapi beberapa orang tidak ingin mengenakan kacamata karena mengubah penampilan mereka,"" katanya.
""Jadi, kami juga sedang menjajaki jenis perangkat lain,"" pungkas Choi.";Apa yang membedakan pendekatan Samsung dalam pengembangan perangkat AI dibandingkan dengan beberapa perusahaan lain?;Samsung berfokus pada perangkat pendamping ponsel, bukan produk mandiri, seperti yang dilakukan beberapa perusahaan lain.
"Layanan internet berbasis satelit milik SpaceX,Starlink, mengumumkan bahwa mereka tidak lagi menerima pengguna baru di Indonesia. Apa alasannya?
Pengumuman itu disampaikan Starlink dalam sebuah blog berjudul ""Catatan Penting untuk Pelanggan Baru di Indonesia"" yang diunggah di laman resmi mereka.

ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Layanan Starlink saat ini tidak tersedia untuk pelanggan baru di wilayah Anda karena kapasitas yang terjual habis di seluruh Indonesia,"" demikian pernyataan Starlink di laman resminya, dikutip Senin (14/7).
Starlink resmi beroperasi di Indonesia sejak Mei 2024, lewat peluncuran perdana di Bali. Saat itu, pemilik SpaceX, Elon Musk, turut hadir dalam seremoni tersebut.
Starlink langsung mendapat sorotan di Indonesia. Perusahaan mulanya menjual perangkat keras berupa parabola penerima sinyal senilai Rp7,8 juta.
Mereka kemudian banting harga hingga Rp4,68juta buat pelanggan awal. Sementara, biaya langganan bulanannya senilai Rp750ribu.
Lebih lanjut, alasan lain perusahaan adalah aktivasi kita baru dihentikan sementara waktu untuk pelanggan yang membeli melalui retail atau penjual pihak ketiga.

""Namun, Anda masih dapat menempatkan deposit untuk memesan tempat Anda dalam daftar tunggu dan menerima pemberitahuan segera setelah layanan tersedia kembali,"" ujar Starlink.
Starlink menjelaskan bahwa pihaknya sedang bekerja sama dengan pihak terkait untuk bisa menghadirkan lagi Starlink di dalam negeri.
""Kami tidak dapat memberikan perkiraan waktu ketersediaan, tetapi tim kami bekerja sama dengan pihak lokal untuk membawa Starlink ke Indonesia secepat mungkin,"" jelasnya.
";Mengapa Starlink menghentikan sementara penerimaan pengguna baru di Indonesia?;Kapasitas layanan Starlink di Indonesia sudah terjual habis dan ada pembatasan aktivasi dari pihak retail.
"Layanan internet berbasis satelit milik SpaceX,Starlink, mengumumkan bahwa mereka tidak lagi menerima pengguna baru di Indonesia. Apa alasannya?
Pengumuman itu disampaikan Starlink dalam sebuah blog berjudul ""Catatan Penting untuk Pelanggan Baru di Indonesia"" yang diunggah di laman resmi mereka.

ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Layanan Starlink saat ini tidak tersedia untuk pelanggan baru di wilayah Anda karena kapasitas yang terjual habis di seluruh Indonesia,"" demikian pernyataan Starlink di laman resminya, dikutip Senin (14/7).
Starlink resmi beroperasi di Indonesia sejak Mei 2024, lewat peluncuran perdana di Bali. Saat itu, pemilik SpaceX, Elon Musk, turut hadir dalam seremoni tersebut.
Starlink langsung mendapat sorotan di Indonesia. Perusahaan mulanya menjual perangkat keras berupa parabola penerima sinyal senilai Rp7,8 juta.
Mereka kemudian banting harga hingga Rp4,68juta buat pelanggan awal. Sementara, biaya langganan bulanannya senilai Rp750ribu.
Lebih lanjut, alasan lain perusahaan adalah aktivasi kita baru dihentikan sementara waktu untuk pelanggan yang membeli melalui retail atau penjual pihak ketiga.

""Namun, Anda masih dapat menempatkan deposit untuk memesan tempat Anda dalam daftar tunggu dan menerima pemberitahuan segera setelah layanan tersedia kembali,"" ujar Starlink.
Starlink menjelaskan bahwa pihaknya sedang bekerja sama dengan pihak terkait untuk bisa menghadirkan lagi Starlink di dalam negeri.
""Kami tidak dapat memberikan perkiraan waktu ketersediaan, tetapi tim kami bekerja sama dengan pihak lokal untuk membawa Starlink ke Indonesia secepat mungkin,"" jelasnya.
";Kapan Starlink resmi beroperasi di Indonesia?;Starlink resmi beroperasi di Indonesia sejak Mei 2024, dimulai dengan peluncuran perdana di Bali.
"Pemerintah melalui Direktorat Penanganan Konflik Tenurial danHutan Adat(PKTHA) Kementerian Kehutanan mengumumkan sebagian kawasan di Distrik Konda, Kabupaten Sorong Selatan, Papua Barat Daya, telah terverifikasi dan berpotensi disahkan sebagai Hutan Adat milik masyarakat hukum adat.
Pengumuman ini disampaikan dalam acara Final Expose Hasil Verifikasi Tim Terpadu Usulan Hutan Adat Sorong Selatan yang digelar secara hybrid dari Jakarta. Kelompok masyarakat adat Distrik Konda turut menyaksikan acara ini secara daring.Dalam pemaparan hasil verifikasi, Tim Terpadu menyebutkan bahwa dari total luasan area sebesar 95.038,76 ha yang mendapatkan Surat Keputusan Bupati, akhirnya rekomendasi hutan adat hanya dikeluarkan untuk 42.771 ha yang terdapat di tiga distrik.
Salah satunya Distrik Konda, yang dalam proses untuk mendapatkan Hak Hutan Adat selama lebih dari tiga tahun ini didampingi oleh Konservasi Indonesia (KI).Konservasi Indonesia (KI) telah melakukan pendampingan untuk 41.111,81 hektare atas hutan adat milik empat sub-suku yakni Nakna, Gemna, Afsya, dan Yaben.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Tim Terpadu menyatakan, setelah melakukan penelusuran, maka keempat sub-suku tersebut menjadi calon penerima Hak Hutan Adat seluas 19,838 hektare, atau 48,25% dari yang diajukan.
Nikolas Mondar, perwakilan masyarakat adat dari keempat sub-suku tersebut, menyayangkan hasil verifikasi ini. Ia menilai pengurangan luasan wilayah adat sangat signifikan, mengingat kawasan yang diajukan merupakan ruang hidup dan sumber penghidupan masyarakat secara turun-temurun.""Kami, masyarakat adat dari empat sub-suku di Distrik Konda, menyesalkan atas hasil rekomendasi tim terpadu terkait penetapan hutan adat Kami akan terus memperjuangkan pengakuan penuh atas wilayah adat ini. Bukan hanya untuk kepentingan hari ini, tetapi demi masa depan generasi kami,"" ujar Nikolas.Sejak 2022, Konservasi Indonesia telah terlibat aktif dalam proses panjang pendampingan keempat sub-suku yang menghuni Distrik Konda.
Ini dimulai dari pemetaan partisipatif, pengumpulan data, workshop, pengusulan hutan adat, proses verifikasi lapangan bersama masyarakat dan para pemangku kepentingan. Tak hanya itu, tapi juga pelatihan patroli hutan, penyusunan Rencana Kelola Perhutanan Sosial (RKPS) hutan adat, hingga pembentukan struktur Lembaga Pengelola Hutan Adat (LPHA).Papua Program Director Konservasi Indonesia, Roberth Mandosir, menyampaikan terima kasih atas keputusan yang telah dibuat oleh pemerintah melalui rekomendasi yang dikeluarkan oleh Tim Terpadu.
Meski begitu, Roberth memastikan, KI akan terus bersama masyarakat Distrik Konda bekerja berdampingan untuk mendapatkan hak pengelolaan atas hutan adat keempat sub-suku yang menghuni wilayah tersebut.""Meski hasil yang diterima belum sepenuhnya sesuai dengan harapan masyarakat, Konservasi Indonesia tetap berkomitmen untuk terus mendampingi masyarakat adat di Distrik Konda,"" ujar Roberth.Pada kegiatan yang sama, Kepala Sub Direktorat Penetapan Hutan Adat dan Perlindungan Kearifan Lokal, Direktorat PKTHA Kementerian Kehutanan, Prasetyo Nugroho menyampaikan bahwa hasil yang dipaparkan adalah hasil temuan lapangan yang melakukan proses verifikasi melalui observasi lapangan, analisis spasial, hingga wawancara, di wilayah Distrik Konda sejak Oktober 2024.";Berapa total luasan area yang awalnya mendapatkan Surat Keputusan Bupati di Sorong Selatan?;Total luasan area yang mendapatkan Surat Keputusan Bupati adalah 95.038,76 ha.
"Pemerintah melalui Direktorat Penanganan Konflik Tenurial danHutan Adat(PKTHA) Kementerian Kehutanan mengumumkan sebagian kawasan di Distrik Konda, Kabupaten Sorong Selatan, Papua Barat Daya, telah terverifikasi dan berpotensi disahkan sebagai Hutan Adat milik masyarakat hukum adat.
Pengumuman ini disampaikan dalam acara Final Expose Hasil Verifikasi Tim Terpadu Usulan Hutan Adat Sorong Selatan yang digelar secara hybrid dari Jakarta. Kelompok masyarakat adat Distrik Konda turut menyaksikan acara ini secara daring.Dalam pemaparan hasil verifikasi, Tim Terpadu menyebutkan bahwa dari total luasan area sebesar 95.038,76 ha yang mendapatkan Surat Keputusan Bupati, akhirnya rekomendasi hutan adat hanya dikeluarkan untuk 42.771 ha yang terdapat di tiga distrik.
Salah satunya Distrik Konda, yang dalam proses untuk mendapatkan Hak Hutan Adat selama lebih dari tiga tahun ini didampingi oleh Konservasi Indonesia (KI).Konservasi Indonesia (KI) telah melakukan pendampingan untuk 41.111,81 hektare atas hutan adat milik empat sub-suku yakni Nakna, Gemna, Afsya, dan Yaben.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Tim Terpadu menyatakan, setelah melakukan penelusuran, maka keempat sub-suku tersebut menjadi calon penerima Hak Hutan Adat seluas 19,838 hektare, atau 48,25% dari yang diajukan.
Nikolas Mondar, perwakilan masyarakat adat dari keempat sub-suku tersebut, menyayangkan hasil verifikasi ini. Ia menilai pengurangan luasan wilayah adat sangat signifikan, mengingat kawasan yang diajukan merupakan ruang hidup dan sumber penghidupan masyarakat secara turun-temurun.""Kami, masyarakat adat dari empat sub-suku di Distrik Konda, menyesalkan atas hasil rekomendasi tim terpadu terkait penetapan hutan adat Kami akan terus memperjuangkan pengakuan penuh atas wilayah adat ini. Bukan hanya untuk kepentingan hari ini, tetapi demi masa depan generasi kami,"" ujar Nikolas.Sejak 2022, Konservasi Indonesia telah terlibat aktif dalam proses panjang pendampingan keempat sub-suku yang menghuni Distrik Konda.
Ini dimulai dari pemetaan partisipatif, pengumpulan data, workshop, pengusulan hutan adat, proses verifikasi lapangan bersama masyarakat dan para pemangku kepentingan. Tak hanya itu, tapi juga pelatihan patroli hutan, penyusunan Rencana Kelola Perhutanan Sosial (RKPS) hutan adat, hingga pembentukan struktur Lembaga Pengelola Hutan Adat (LPHA).Papua Program Director Konservasi Indonesia, Roberth Mandosir, menyampaikan terima kasih atas keputusan yang telah dibuat oleh pemerintah melalui rekomendasi yang dikeluarkan oleh Tim Terpadu.
Meski begitu, Roberth memastikan, KI akan terus bersama masyarakat Distrik Konda bekerja berdampingan untuk mendapatkan hak pengelolaan atas hutan adat keempat sub-suku yang menghuni wilayah tersebut.""Meski hasil yang diterima belum sepenuhnya sesuai dengan harapan masyarakat, Konservasi Indonesia tetap berkomitmen untuk terus mendampingi masyarakat adat di Distrik Konda,"" ujar Roberth.Pada kegiatan yang sama, Kepala Sub Direktorat Penetapan Hutan Adat dan Perlindungan Kearifan Lokal, Direktorat PKTHA Kementerian Kehutanan, Prasetyo Nugroho menyampaikan bahwa hasil yang dipaparkan adalah hasil temuan lapangan yang melakukan proses verifikasi melalui observasi lapangan, analisis spasial, hingga wawancara, di wilayah Distrik Konda sejak Oktober 2024.";Lembaga apa yang telah mendampingi masyarakat adat Distrik Konda dalam proses pengusulan Hak Hutan Adat?;Konservasi Indonesia (KI) telah mendampingi masyarakat adat dalam proses pengusulan Hak Hutan Adat.
"Badan Meteorologi, Klimatologi dan Geofisika (BMKG) Stasiun memperkirakan fenomena suhu dingin ataubedidingmasih akan terjadi hingga September 2025.
Prakirawan BMKG Stasiun Klimatologi (Staklim) Jawa Timur Linda Firotul di Malang, Jawa Timur, Minggu (13/7), mengatakan fenomena bediding bisa terjadi karena dipicu oleh kemunculan angin timuran.

ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Bediding ini diakibatkan karena saat ini berada di musim kemarau dengan ditandai adanya dominasi angin timuran yang bersifat kering dan dingin. Fenomena ini biasa terjadi pada bulan Juli sampai September 2025,"" kata Linda.
Kemunculan angin timuran kemudian ditunjang dengan kondisi langit yang cerah, sehingga mempercepat pelepasan panas dari permukaan bumi ke atmosfer saat malam hari.
""Prakiraannya awal kemarau pada April, Mei dan Juni, tapi ada beberapa wilayah terkena dampak hujan akibat gangguan atmosfer, seperti (gelombang) rossby, kelvin, madeen-julian (MJO) yang berakibat mundurnya musim kemarau. Kalau di Malang Raya, kemarau sekitar Mei dasarian III sampai Juni dasarian I,"" ujar dia.
Cuaca hujan di beberapa daerah pada akhirnya membuat suhu udara yang dirasakan menjadi lebih dingin.
""Karena membawa massa udara dingin dari awan ke permukaan dan menghalangi pemanasan sinar matahari. Kalau rata-rata 30 tahun dari 1991 sampai 2020 itu sekitar 17-20 derajat Celsius,"" ucapnya.
Khusus di wilayah Malang Raya, suhu udara paling minim berkisar antara 16 derajat Celsius sampai 20 derajat Celsius.
Dia memperkirakan bahwa puncak fenomena bediding akan terjadi pada periode Agustus. Suhu udara diperkirakan lebih dingin dari saat ini.
""(Suhu udara) antara 13 derajat sampai 15 derajat Celsius. Kalau Juli 2025, suhu minimum berkisar 17 derajat sampai 20 derajat Celsius dan maksimalnya antara 26 derajat sampai 28 derajat Celsius,"" ujar dia.
Bediding mampu menyebabkan terjadinya embun beku atau embun upas di wilayah dataran tinggi, khususnya pegunungan.
Kondisi itu, salah satunya terjadi di Ranupane yang menjadi bagian dari kawasan Taman Nasional Bromo Tengger Semeru (TNBTS).
""Itu bisa terjadi apabila langit cerah, angin tenang (tidak berhembus kencang), dan kelembapannya tinggi,"" kata dia.";Kapan fenomena bediding diperkirakan akan mencapai puncaknya?;Fenomena bediding diperkirakan mencapai puncaknya pada bulan Agustus.
"Badan Meteorologi, Klimatologi dan Geofisika (BMKG) Stasiun memperkirakan fenomena suhu dingin ataubedidingmasih akan terjadi hingga September 2025.
Prakirawan BMKG Stasiun Klimatologi (Staklim) Jawa Timur Linda Firotul di Malang, Jawa Timur, Minggu (13/7), mengatakan fenomena bediding bisa terjadi karena dipicu oleh kemunculan angin timuran.

ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Bediding ini diakibatkan karena saat ini berada di musim kemarau dengan ditandai adanya dominasi angin timuran yang bersifat kering dan dingin. Fenomena ini biasa terjadi pada bulan Juli sampai September 2025,"" kata Linda.
Kemunculan angin timuran kemudian ditunjang dengan kondisi langit yang cerah, sehingga mempercepat pelepasan panas dari permukaan bumi ke atmosfer saat malam hari.
""Prakiraannya awal kemarau pada April, Mei dan Juni, tapi ada beberapa wilayah terkena dampak hujan akibat gangguan atmosfer, seperti (gelombang) rossby, kelvin, madeen-julian (MJO) yang berakibat mundurnya musim kemarau. Kalau di Malang Raya, kemarau sekitar Mei dasarian III sampai Juni dasarian I,"" ujar dia.
Cuaca hujan di beberapa daerah pada akhirnya membuat suhu udara yang dirasakan menjadi lebih dingin.
""Karena membawa massa udara dingin dari awan ke permukaan dan menghalangi pemanasan sinar matahari. Kalau rata-rata 30 tahun dari 1991 sampai 2020 itu sekitar 17-20 derajat Celsius,"" ucapnya.
Khusus di wilayah Malang Raya, suhu udara paling minim berkisar antara 16 derajat Celsius sampai 20 derajat Celsius.
Dia memperkirakan bahwa puncak fenomena bediding akan terjadi pada periode Agustus. Suhu udara diperkirakan lebih dingin dari saat ini.
""(Suhu udara) antara 13 derajat sampai 15 derajat Celsius. Kalau Juli 2025, suhu minimum berkisar 17 derajat sampai 20 derajat Celsius dan maksimalnya antara 26 derajat sampai 28 derajat Celsius,"" ujar dia.
Bediding mampu menyebabkan terjadinya embun beku atau embun upas di wilayah dataran tinggi, khususnya pegunungan.
Kondisi itu, salah satunya terjadi di Ranupane yang menjadi bagian dari kawasan Taman Nasional Bromo Tengger Semeru (TNBTS).
""Itu bisa terjadi apabila langit cerah, angin tenang (tidak berhembus kencang), dan kelembapannya tinggi,"" kata dia.";Apa yang menyebabkan terjadinya fenomena bediding menurut BMKG?;Fenomena bediding disebabkan oleh kemunculan angin timuran yang kering dan dingin, serta kondisi langit cerah.
"Badan Meteorologi, Klimatologi dan Geofisika (BMKG) mengingatkan masyarakat Jawa Tengah untuk mewaspadai potensi bencana hidrometeorologi seperti kekeringan dan hujan lebat pada musim kemarau 2025.
""Berdasarkan surat Balai Besar Meteorologi, Klimatologi dan Geofisika Wilayah II bernomor e.B/KL.00.02/020/KBB2/VII/2025 tentang Peringatan Dini Cuaca dan Iklim Provinsi Jawa Tengah Periode Dasarian II Juli 2025, sebanyak 27 dari 54 Zona Musim (ZOM) di Jawa Tengah telah memasuki musim kemarau pada Dasarian II Juli 2025,"" kata Kepala Kelompok Teknisi BMKG Stasiun Meteorologi Tunggul Wulung Cilacap Teguh Wardoyo di Cilacap, Minggu (13/7) mengutip Antara.
Menurutnya, wilayah yang sudah memasuki musim kemarau tersebar di sebagian besar Kabupaten Brebes, Tegal, Banyumas, Cilacap, Kebumen, Purworejo, Klaten, Wonogiri, Blora, hingga Demak.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Bahkan, untuk wilayah Boyolali, Jepara, dan Wonogiri berstatus waspada kekeringan meteorologis, sedangkan Klaten berstatus siaga kekeringan meteorologis.
""Hasil monitoring parameter iklim global seperti ENSO (El Nino-Southern Oscillation) serta IOD (IndianOcean Dipole) saat ini berada dalam kondisi netral dan diprediksi tetap netral hingga semester kedua tahun 2025,"" katanya
Sementara suhu muka laut(Sea Surface Temperature/SST) di perairan Indonesia pada periode Juli hingga Desember 2025, kata dia, secara umum diprediksi akan didominasi oleh normal hingga anomali positif atau lebih hangat dengan kisaran nilai 0,5 derajat Celius hingga 2 derajat Celsius.

Dengan demikian, lanjut dia, hujan masih berpotensi terjadi pada Dasarian II Juli 2025 di sejumlah wilayah Jawa Tengah.
Ia mengatakan tiga wilayah di Jawa Tengah, yakni Purbalingga, Banjarnegara, dan Pekalongan, masuk dalam kategori waspada terhadap curah hujan tinggi yang berkisar 150-200 milimeter per dasarian.
""Bahkan, hujan lebat berpotensi terjadi pada hari inidi sejumlah wilayah dataran tinggi, seperti Karangreja dan Bojongsari (Kabupaten Purbalingga), Batur dan Kalibening (Banjarnegara), Paninggaran (Pekalongan), hingga wilayah selatan Kabupaten Tegal dan Brebes. Sementara untuk tanggal 14-20 Juli, potensi hujan lebat dinyatakan nihil,"" tutupnya.
";Berapa banyak Zona Musim (ZOM) di Jawa Tengah yang telah memasuki musim kemarau pada Dasarian II Juli 2025?;Sebanyak 27 dari 54 Zona Musim (ZOM) di Jawa Tengah telah memasuki musim kemarau.
